builtin-popcnt-movdq, 64, 50000000, 0.187234
builtin-popcnt-movdq-unrolled, 64, 50000000, 0.216030
builtin-popcnt-movdq-unrolled_manual, 64, 50000000, 0.207664
lookup-8, 128, 25000000, 0.930357
lookup-64, 128, 25000000, 0.915663
bit-parallel, 128, 25000000, 0.921533
bit-parallel-optimized, 128, 25000000, 0.622845
bit-parallel-mul, 128, 25000000, 0.617924
bit-parallel32, 128, 25000000, 1.605153
bit-parallel-optimized32, 128, 25000000, 1.125134
harley-seal, 128, 25000000, 0.445013
sse-bit-parallel, 128, 25000000, 0.573460
sse-bit-parallel-original, 128, 25000000, 0.341545
sse-bit-parallel-better, 128, 25000000, 0.570331
sse-harley-seal, 128, 25000000, 0.363446
sse-lookup, 128, 25000000, 0.163162
sse-lookup-original, 128, 25000000, 0.298325
avx2-lookup, 128, 25000000, 0.219420
avx2-lookup-original, 128, 25000000, 0.405415
avx2-harley-seal, 128, 25000000, 0.507085
cpu, 128, 25000000, 0.114824
sse-cpu, 128, 25000000, 0.181588
avx2-cpu, 128, 25000000, 0.175722
builtin-popcnt, 128, 25000000, 0.176466
builtin-popcnt32, 128, 25000000, 0.309321
builtin-popcnt-unrolled, 128, 25000000, 0.098600
builtin-popcnt-unrolled32, 128, 25000000, 0.183160
builtin-popcnt-unrolled-errata, 128, 25000000, 0.102402
builtin-popcnt-unrolled-errata-manual, 128, 25000000, 0.120852
builtin-popcnt-movdq, 128, 25000000, 0.188143
builtin-popcnt-movdq-unrolled, 128, 25000000, 0.169890
builtin-popcnt-movdq-unrolled_manual, 128, 25000000, 0.189919
lookup-8, 256, 12500000, 0.977715
lookup-64, 256, 12500000, 0.968315
bit-parallel, 256, 12500000, 0.888417
bit-parallel-optimized, 256, 12500000, 0.605785
bit-parallel-mul, 256, 12500000, 0.592877
bit-parallel32, 256, 12500000, 1.564897
bit-parallel-optimized32, 256, 12500000, 1.123766
harley-seal, 256, 12500000, 0.329535
sse-bit-parallel, 256, 12500000, 0.399092
sse-bit-parallel-original, 256, 12500000, 0.286905
sse-bit-parallel-better, 256, 12500000, 0.381871
sse-harley-seal, 256, 12500000, 0.176975
sse-lookup, 256, 12500000, 0.138780
sse-lookup-original, 256, 12500000, 0.219806
avx2-lookup, 256, 12500000, 0.162157
avx2-lookup-original, 256, 12500000, 0.258109
avx2-harley-seal, 256, 12500000, 0.368874
cpu, 256, 12500000, 0.110534
sse-cpu, 256, 12500000, 0.181397
avx2-cpu, 256, 12500000, 0.179208
builtin-popcnt, 256, 12500000, 0.153453
builtin-popcnt32, 256, 12500000, 0.292867
builtin-popcnt-unrolled, 256, 12500000, 0.096023
builtin-popcnt-unrolled32, 256, 12500000, 0.189783
builtin-popcnt-unrolled-errata, 256, 12500000, 0.095698
builtin-popcnt-unrolled-errata-manual, 256, 12500000, 0.101347
builtin-popcnt-movdq, 256, 12500000, 0.185603
builtin-popcnt-movdq-unrolled, 256, 12500000, 0.172545
builtin-popcnt-movdq-unrolled_manual, 256, 12500000, 0.186392
lookup-8, 512, 10000000, 1.487718
lookup-64, 512, 10000000, 1.472090
bit-parallel, 512, 10000000, 1.403351
bit-parallel-optimized, 512, 10000000, 0.965990
bit-parallel-mul, 512, 10000000, 0.982508
bit-parallel32, 512, 10000000, 2.481500
bit-parallel-optimized32, 512, 10000000, 1.783322
harley-seal, 512, 10000000, 0.428373
sse-bit-parallel, 512, 10000000, 0.529956
sse-bit-parallel-original, 512, 10000000, 0.405045
sse-bit-parallel-better, 512, 10000000, 0.478326
sse-harley-seal, 512, 10000000, 0.221544
sse-lookup, 512, 10000000, 0.197719
sse-lookup-original, 512, 10000000, 0.298623
avx2-lookup, 512, 10000000, 0.215829
avx2-lookup-original, 512, 10000000, 0.304900
avx2-harley-seal, 512, 10000000, 0.267190
cpu, 512, 10000000, 0.169970
sse-cpu, 512, 10000000, 0.281165
avx2-cpu, 512, 10000000, 0.280042
builtin-popcnt, 512, 10000000, 0.219796
builtin-popcnt32, 512, 10000000, 0.474577
builtin-popcnt-unrolled, 512, 10000000, 0.155892
builtin-popcnt-unrolled32, 512, 10000000, 0.373668
builtin-popcnt-unrolled-errata, 512, 10000000, 0.150254
builtin-popcnt-unrolled-errata-manual, 512, 10000000, 0.150439
builtin-popcnt-movdq, 512, 10000000, 0.305802
builtin-popcnt-movdq-unrolled, 512, 10000000, 0.273090
builtin-popcnt-movdq-unrolled_manual, 512, 10000000, 0.286219
lookup-8, 1024, 5000000, 1.459576
lookup-64, 1024, 5000000, 1.459044
bit-parallel, 1024, 5000000, 1.365119
bit-parallel-optimized, 1024, 5000000, 0.960503
bit-parallel-mul, 1024, 5000000, 0.965706
bit-parallel32, 1024, 5000000, 2.517266
bit-parallel-optimized32, 1024, 5000000, 1.837391
harley-seal, 1024, 5000000, 0.390788
sse-bit-parallel, 1024, 5000000, 0.454777
sse-bit-parallel-original, 1024, 5000000, 0.417004
sse-bit-parallel-better, 1024, 5000000, 0.409721
sse-harley-seal, 1024, 5000000, 0.190356
sse-lookup, 1024, 5000000, 0.195916
sse-lookup-original, 1024, 5000000, 0.329897
avx2-lookup, 1024, 5000000, 0.193093
avx2-lookup-original, 1024, 5000000, 0.251181
avx2-harley-seal, 1024, 5000000, 0.206355
cpu, 1024, 5000000, 0.171301
sse-cpu, 1024, 5000000, 0.269165
avx2-cpu, 1024, 5000000, 0.278785
builtin-popcnt, 1024, 5000000, 0.217468
builtin-popcnt32, 1024, 5000000, 0.477293
builtin-popcnt-unrolled, 1024, 5000000, 0.189413
builtin-popcnt-unrolled32, 1024, 5000000, 0.338608
builtin-popcnt-unrolled-errata, 1024, 5000000, 0.148091
builtin-popcnt-unrolled-errata-manual, 1024, 5000000, 0.148860
builtin-popcnt-movdq, 1024, 5000000, 0.316686
builtin-popcnt-movdq-unrolled, 1024, 5000000, 0.274124
builtin-popcnt-movdq-unrolled_manual, 1024, 5000000, 0.312265
lookup-8, 2048, 2500000, 1.436119
lookup-64, 2048, 2500000, 1.460415
bit-parallel, 2048, 2500000, 1.371642
bit-parallel-optimized, 2048, 2500000, 0.943365
bit-parallel-mul, 2048, 2500000, 0.941953
bit-parallel32, 2048, 2500000, 2.471638
bit-parallel-optimized32, 2048, 2500000, 1.797018
harley-seal, 2048, 2500000, 0.371258
sse-bit-parallel, 2048, 2500000, 0.422452
sse-bit-parallel-original, 2048, 2500000, 0.454561
sse-bit-parallel-better, 2048, 2500000, 0.371689
sse-harley-seal, 2048, 2500000, 0.167771
sse-lookup, 2048, 2500000, 0.191579
sse-lookup-original, 2048, 2500000, 0.337111
avx2-lookup, 2048, 2500000, 0.193628
avx2-lookup-original, 2048, 2500000, 0.245016
avx2-harley-seal, 2048, 2500000, 0.170024
cpu, 2048, 2500000, 0.179774
sse-cpu, 2048, 2500000, 0.266541
avx2-cpu, 2048, 2500000, 0.279709
